1,0,0.17248704809356818,0.4634510739283128,0.07905024340884252,0.004545454613187097,0.20351813852109693,0.0769480529495261,0.0
1,1,0.2022676752673255,0.45649678044848974,0.08775983403126399,0.002777777777777778,0.15801772508356307,0.059057240353690255,0.03140075984928343
1,2,0.32569345236368424,0.38348140885686355,0.06190672242767309,0.0033064520266198392,0.11786259215799033,0.049835586939803375,0.05779596644903342
1,3,0.3029673152225281,0.41687851974848605,0.06528265058211442,0.0024637105938830023,0.11676394319553199,0.05255700392560844,0.04281513228931505
1,4,0.2638606506845225,0.4522851508758638,0.04196781009111716,0.0,0.1349663794364618,0.07506369576667962,0.03185632824897766
2,0,0.22206349521875382,0.48876191064715385,0.07666666761040687,0.0,0.12042857319116593,0.055412698984146115,0.036666666865348814
2,1,0.30746636814192724,0.38759418511599825,0.06753431848789516,0.0,0.10375092923641205,0.06084719470195603,0.07280701777914114
2,2,0.3335787982884128,0.3939017800178752,0.06347486419345413,0.004028273131283161,0.09869460167122851,0.035853667715791286,0.06980759032194234
2,3,0.31108634306684785,0.4146623900686593,0.06061913682876722,0.005728182336315513,0.10083324411964935,0.04591117571715427,0.06023562876305179
2,4,0.27577621772885325,0.4329734215140343,0.05463798228651285,0.003333333432674408,0.09278427716344595,0.05886686459183693,0.0816279186680913
3,0,0.22302188931239975,0.5544462526837984,0.0330808088183403,0.0,0.14890873142414623,0.03657407499849796,0.003968254145648744
3,1,0.2530680586432302,0.4148981560801351,0.10077519524236057,0.0,0.1178395269915115,0.06511627969353698,0.04830279547807782
3,2,0.32213205903319564,0.37419636673764217,0.06242523165055663,0.003763278454074982,0.09187674886131422,0.03573549282585395,0.10958824348742148
3,3,0.32289460686273275,0.4011587975927961,0.05715828953350787,0.003193079717239441,0.09372233837065931,0.04043876321089489,0.08140914728338548
3,4,0.27670044263546495,0.48452945969913197,0.0431997768323997,0.008155446285488963,0.07669134968998788,0.047395676631351996,0.06332786030125344
4,0,0.2603101194197056,0.44036949338281856,0.06583291496716294,0.0049797698271040825,0.15188858234414868,0.07661913364541297,0.0
4,1,0.20461698285504884,0.5137070642382491,0.04311603512249741,0.0,0.1444486489190775,0.06992827560387406,0.017647058940401264
4,2,0.3390357378654914,0.37385432880393343,0.056175589322440884,0.0033636581755614693,0.11356598499925495,0.03934452449956726,0.0737375738077684
4,3,0.33008361736005654,0.38501977774726004,0.05311235369174328,0.0034792766342445786,0.1187783792665754,0.04878121357438509,0.060726986990817446
4,4,0.28504767601306624,0.41039988587682064,0.056832942767785145,0.001340326380271178,0.1463839620924913,0.06117758364058458,0.0388176381874543
0,0,0.29761905074119566,0.48773809857666495,0.07916666679084301,0.0,0.0504761915653944,0.08500000014901161,0.0
0,1,0.3393849252412717,0.44305556019147235,0.06868386392792065,0.0,0.037202381839354835,0.04917328152805567,0.0625
0,2,0.3255328159198729,0.3845752118383584,0.05746240649955507,0.002582476763665697,0.06879972469311173,0.02222910926976952,0.13874306040597806
0,3,0.33589924082872236,0.3932050880334482,0.05289034467214944,0.007193253662754915,0.08136825690494594,0.028703294079942803,0.10055309128724982
0,4,0.29324463509461457,0.43868347792064444,0.04792250307167278,0.005228758296545814,0.10549486621337778,0.04761904846219456,0.061806723300148456
